spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.broadcast.blockSize,spark.broadcast.checksum,spark.broadcast.compress,spark.default.parallelism,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.maxRemoteBlockSizeFetchToMem,spark.memory.fraction,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,spark.scheduler.mode,spark.scheduler.revive.interval,spark.shuffle.compress,spark.shuffle.file.buffer,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryFraction,spark.storage.memoryMapThreshold,runtime
4.0,9.0,10.0,19.0,1.0,0.0,343.0,45.0,126.0,1.0,1296861087.0,0.71,0.0,735.0,0.67,0.0,1946031041.0,1616822955.0,54.0,0.0,596.0,0.0,48.0,4.0,476.0,0.64,5.0,561.951
3.0,15.0,11.0,4.0,1.0,0.0,472.0,84.0,78.0,8.0,1975764057.0,0.75,1.0,918.0,0.62,0.0,1744510501.0,1773714034.0,53.0,0.0,714.0,0.0,16.0,2.0,234.0,0.78,2.0,331.97
3.0,9.0,12.0,36.0,1.0,1.0,230.0,120.0,76.0,1.0,1656839084.0,0.61,1.0,638.0,0.59,1.0,1261404182.0,1560608798.0,55.0,0.0,513.0,1.0,45.0,4.0,345.0,0.65,1.0,215.328
3.0,14.0,10.0,14.0,0.0,1.0,385.0,94.0,121.0,5.0,1078873805.0,0.74,1.0,981.0,0.62,0.0,1668515088.0,1360152576.0,56.0,1.0,883.0,1.0,47.0,2.0,299.0,0.72,5.0,332.26
4.0,13.0,13.0,53.0,0.0,1.0,453.0,103.0,76.0,5.0,1079806063.0,0.73,1.0,1002.0,0.83,1.0,1732118176.0,1421017200.0,41.0,0.0,645.0,0.0,33.0,2.0,134.0,0.78,3.0,227.382
4.0,10.0,8.0,15.0,0.0,0.0,296.0,85.0,117.0,10.0,1302802237.0,0.59,0.0,752.0,0.76,0.0,1708234632.0,2105652022.0,35.0,1.0,628.0,1.0,19.0,2.0,158.0,0.74,3.0,770.063
4.0,12.0,13.0,29.0,0.0,1.0,349.0,50.0,56.0,2.0,1998855434.0,0.66,1.0,814.0,0.8,1.0,2038450143.0,1673581820.0,49.0,1.0,602.0,0.0,17.0,2.0,375.0,0.8,2.0,212.432
2.0,8.0,10.0,47.0,0.0,0.0,463.0,52.0,67.0,8.0,1313037737.0,0.75,0.0,601.0,0.89,1.0,1301497226.0,1521835576.0,66.0,0.0,668.0,1.0,41.0,3.0,326.0,0.83,4.0,272.242
2.0,9.0,14.0,58.0,1.0,1.0,322.0,50.0,120.0,4.0,1771486856.0,0.72,1.0,738.0,0.87,0.0,1348210624.0,1914629983.0,32.0,0.0,830.0,1.0,30.0,4.0,225.0,0.52,5.0,219.53
2.0,12.0,15.0,15.0,0.0,0.0,224.0,114.0,108.0,4.0,1339523740.0,0.9,0.0,592.0,0.67,0.0,1972963426.0,1357713235.0,39.0,0.0,625.0,0.0,28.0,2.0,169.0,0.84,6.0,918.119
4.0,15.0,11.0,27.0,1.0,0.0,272.0,60.0,78.0,8.0,1499498172.0,0.6,0.0,593.0,0.58,0.0,1456903908.0,1819455368.0,44.0,0.0,810.0,0.0,16.0,2.0,416.0,0.54,5.0,259.944
2.0,9.0,9.0,8.0,0.0,0.0,351.0,90.0,49.0,1.0,2046315122.0,0.6,1.0,553.0,0.77,1.0,1300593397.0,1284359169.0,65.0,0.0,637.0,1.0,16.0,4.0,137.0,0.6,7.0,298.986
3.0,16.0,12.0,42.0,1.0,1.0,354.0,102.0,66.0,3.0,1993315379.0,0.67,0.0,928.0,0.74,1.0,1378008697.0,1202993355.0,44.0,1.0,833.0,1.0,35.0,4.0,243.0,0.85,1.0,212.172
2.0,13.0,9.0,12.0,0.0,1.0,478.0,95.0,51.0,8.0,1193508533.0,0.63,0.0,1013.0,0.64,1.0,1759230119.0,1441625146.0,28.0,0.0,948.0,0.0,33.0,5.0,159.0,0.65,10.0,906.326
3.0,10.0,12.0,21.0,0.0,0.0,422.0,62.0,71.0,4.0,2011024507.0,0.72,1.0,892.0,0.74,1.0,1118684132.0,1916239572.0,48.0,0.0,535.0,0.0,38.0,3.0,190.0,0.7,5.0,262.135
2.0,15.0,13.0,8.0,0.0,1.0,492.0,118.0,68.0,7.0,1269593968.0,0.89,1.0,562.0,0.69,1.0,1841353833.0,2058110405.0,68.0,0.0,914.0,0.0,29.0,1.0,245.0,0.72,8.0,288.248
4.0,10.0,12.0,8.0,1.0,0.0,386.0,126.0,73.0,8.0,2061368751.0,0.65,0.0,832.0,0.8,1.0,1635008362.0,1300380073.0,36.0,0.0,963.0,0.0,16.0,3.0,187.0,0.7,2.0,215.903
3.0,14.0,14.0,23.0,1.0,1.0,268.0,90.0,71.0,9.0,2136011832.0,0.69,0.0,1005.0,0.86,1.0,1787090744.0,1357991886.0,24.0,1.0,798.0,0.0,42.0,4.0,335.0,0.53,3.0,762.475
2.0,11.0,16.0,40.0,1.0,0.0,416.0,121.0,88.0,2.0,1565462506.0,0.79,0.0,521.0,0.78,0.0,1264578657.0,1121923236.0,41.0,1.0,868.0,1.0,23.0,4.0,372.0,0.56,4.0,245.174
4.0,9.0,9.0,41.0,0.0,0.0,451.0,74.0,46.0,4.0,1880889061.0,0.57,0.0,592.0,0.81,0.0,2092272282.0,1163637313.0,60.0,0.0,523.0,0.0,30.0,4.0,113.0,0.86,8.0,254.424
2.0,13.0,11.0,13.0,1.0,0.0,402.0,123.0,119.0,6.0,1178246229.0,0.55,1.0,754.0,0.82,0.0,1664326967.0,1776796371.0,44.0,0.0,985.0,0.0,48.0,1.0,225.0,0.84,3.0,277.149
2.0,16.0,12.0,34.0,0.0,0.0,371.0,116.0,56.0,7.0,1986816055.0,0.51,0.0,972.0,0.64,0.0,1892002605.0,1678536547.0,41.0,0.0,574.0,0.0,17.0,5.0,256.0,0.89,2.0,233.009
2.0,11.0,14.0,37.0,0.0,1.0,466.0,57.0,73.0,4.0,1416071798.0,0.78,1.0,1018.0,0.75,1.0,1361082169.0,2058903822.0,55.0,0.0,593.0,1.0,22.0,5.0,382.0,0.59,10.0,266.311
2.0,16.0,11.0,12.0,0.0,0.0,481.0,109.0,112.0,1.0,1617032742.0,0.86,1.0,635.0,0.64,1.0,1121565950.0,1746955527.0,47.0,1.0,552.0,0.0,29.0,2.0,307.0,0.61,10.0,271.411
4.0,10.0,12.0,62.0,1.0,0.0,292.0,109.0,93.0,9.0,1841835911.0,0.75,0.0,524.0,0.69,1.0,1255258836.0,1730782322.0,62.0,1.0,699.0,1.0,18.0,4.0,162.0,0.65,9.0,240.245
2.0,11.0,10.0,14.0,0.0,0.0,252.0,77.0,75.0,6.0,1987840978.0,0.65,1.0,909.0,0.53,0.0,1164013251.0,1751747585.0,27.0,0.0,572.0,1.0,23.0,5.0,250.0,0.84,3.0,292.447
2.0,11.0,14.0,7.0,1.0,1.0,485.0,56.0,75.0,4.0,1473450709.0,0.66,1.0,743.0,0.55,0.0,1251924645.0,1580410338.0,69.0,1.0,742.0,0.0,32.0,4.0,232.0,0.77,5.0,225.88
3.0,15.0,16.0,11.0,0.0,1.0,293.0,127.0,74.0,8.0,1496149274.0,0.87,1.0,901.0,0.63,1.0,1106384615.0,1101545754.0,72.0,1.0,966.0,0.0,18.0,5.0,387.0,0.7,2.0,260.229
2.0,9.0,10.0,33.0,1.0,1.0,374.0,119.0,52.0,2.0,2061077858.0,0.77,0.0,542.0,0.89,0.0,1145933399.0,1214714898.0,68.0,1.0,787.0,0.0,21.0,5.0,279.0,0.67,5.0,422.285
2.0,11.0,11.0,40.0,0.0,1.0,345.0,124.0,54.0,10.0,1970599031.0,0.83,1.0,699.0,0.77,1.0,1452050604.0,1677616466.0,69.0,0.0,747.0,1.0,40.0,3.0,395.0,0.74,6.0,258.098
3.0,11.0,12.0,56.0,0.0,0.0,250.0,53.0,63.0,10.0,1146142389.0,0.78,0.0,558.0,0.54,1.0,1223230454.0,1158512284.0,63.0,0.0,566.0,0.0,16.0,2.0,311.0,0.68,5.0,275.644
2.0,14.0,15.0,8.0,1.0,0.0,206.0,86.0,83.0,9.0,1206213745.0,0.52,1.0,619.0,0.7,0.0,1472455972.0,1284905281.0,32.0,1.0,890.0,1.0,43.0,5.0,317.0,0.57,4.0,244.281
4.0,12.0,12.0,12.0,0.0,1.0,463.0,121.0,32.0,1.0,1312216638.0,0.87,1.0,665.0,0.66,1.0,1623828381.0,2074063258.0,71.0,1.0,695.0,1.0,27.0,3.0,459.0,0.79,3.0,248.87
3.0,14.0,13.0,3.0,1.0,1.0,362.0,75.0,53.0,9.0,1503231551.0,0.59,0.0,666.0,0.53,1.0,1161949552.0,1297937507.0,35.0,0.0,882.0,0.0,28.0,4.0,279.0,0.84,2.0,371.936
3.0,8.0,16.0,26.0,1.0,1.0,481.0,34.0,89.0,9.0,1588960358.0,0.62,1.0,547.0,0.83,0.0,2089593555.0,1717875914.0,48.0,0.0,971.0,1.0,22.0,5.0,246.0,0.75,2.0,353.105
3.0,9.0,9.0,17.0,1.0,0.0,212.0,67.0,35.0,6.0,1801066174.0,0.69,1.0,684.0,0.68,1.0,1514938939.0,2141736350.0,27.0,1.0,812.0,1.0,34.0,4.0,192.0,0.85,5.0,420.586
3.0,11.0,13.0,31.0,0.0,0.0,239.0,78.0,80.0,10.0,1791797568.0,0.62,0.0,703.0,0.8,0.0,2019287273.0,1764389165.0,26.0,0.0,510.0,0.0,31.0,2.0,286.0,0.61,2.0,232.217
2.0,13.0,12.0,54.0,0.0,1.0,262.0,107.0,51.0,10.0,1227509759.0,0.82,1.0,583.0,0.6,1.0,1220951545.0,1116505693.0,24.0,0.0,571.0,0.0,44.0,3.0,348.0,0.77,1.0,321.409
3.0,13.0,13.0,31.0,0.0,0.0,335.0,115.0,55.0,1.0,1869536221.0,0.55,1.0,568.0,0.69,0.0,1147421060.0,1568333566.0,24.0,0.0,867.0,0.0,28.0,1.0,454.0,0.53,6.0,307.819
4.0,14.0,14.0,62.0,1.0,1.0,430.0,41.0,124.0,2.0,1533465261.0,0.64,1.0,537.0,0.77,0.0,2135454637.0,1209559384.0,58.0,1.0,845.0,1.0,21.0,4.0,182.0,0.51,5.0,221.304
2.0,10.0,16.0,30.0,1.0,1.0,310.0,113.0,127.0,1.0,1894731319.0,0.77,0.0,661.0,0.71,1.0,1807044456.0,1376642493.0,42.0,1.0,752.0,1.0,42.0,4.0,243.0,0.9,8.0,276.982
4.0,16.0,12.0,40.0,1.0,1.0,300.0,63.0,35.0,2.0,1589489335.0,0.88,0.0,1002.0,0.74,0.0,2017133224.0,2125504994.0,45.0,1.0,782.0,0.0,32.0,2.0,103.0,0.6,6.0,351.064
4.0,13.0,11.0,9.0,0.0,1.0,425.0,43.0,92.0,1.0,1665789193.0,0.55,0.0,878.0,0.79,1.0,1996458137.0,1437242239.0,42.0,1.0,836.0,1.0,16.0,4.0,180.0,0.57,5.0,224.273
4.0,14.0,9.0,50.0,1.0,0.0,227.0,94.0,60.0,6.0,2133242072.0,0.58,1.0,709.0,0.88,0.0,1493717043.0,1156445146.0,35.0,1.0,801.0,0.0,21.0,4.0,449.0,0.7,8.0,752.487
3.0,10.0,16.0,13.0,0.0,0.0,385.0,91.0,48.0,6.0,1087130953.0,0.55,1.0,816.0,0.83,1.0,1265092768.0,2101597761.0,32.0,0.0,858.0,1.0,16.0,3.0,274.0,0.66,7.0,206.669
2.0,8.0,12.0,11.0,1.0,0.0,235.0,114.0,38.0,7.0,1385422601.0,0.64,0.0,936.0,0.78,0.0,2130200205.0,1296195110.0,37.0,0.0,902.0,0.0,47.0,1.0,146.0,0.69,7.0,267.838
2.0,16.0,16.0,30.0,0.0,0.0,386.0,90.0,63.0,8.0,1899022977.0,0.61,0.0,611.0,0.72,1.0,1084639561.0,1709645222.0,39.0,0.0,512.0,1.0,45.0,4.0,313.0,0.71,8.0,268.882
3.0,10.0,12.0,30.0,0.0,1.0,404.0,64.0,51.0,4.0,2009822307.0,0.89,0.0,776.0,0.85,0.0,1382865171.0,1898538571.0,65.0,1.0,525.0,1.0,27.0,2.0,202.0,0.87,2.0,235.895
4.0,16.0,11.0,4.0,1.0,1.0,377.0,93.0,96.0,2.0,1500828541.0,0.81,0.0,812.0,0.71,0.0,1415157388.0,2138119174.0,42.0,0.0,889.0,0.0,17.0,4.0,490.0,0.82,10.0,722.517
3.0,16.0,13.0,29.0,1.0,0.0,249.0,44.0,75.0,7.0,2057984999.0,0.72,0.0,576.0,0.78,1.0,2141724291.0,1823431718.0,33.0,1.0,583.0,1.0,37.0,1.0,340.0,0.86,10.0,251.533
3.0,12.0,9.0,18.0,0.0,0.0,261.0,43.0,49.0,1.0,1820572411.0,0.55,0.0,652.0,0.76,1.0,1327787077.0,1352701418.0,48.0,1.0,993.0,1.0,40.0,1.0,199.0,0.6,4.0,235.686
2.0,10.0,8.0,17.0,1.0,1.0,318.0,75.0,100.0,7.0,1246739508.0,0.83,1.0,823.0,0.8,0.0,2017364692.0,1353559331.0,69.0,1.0,819.0,0.0,22.0,2.0,431.0,0.59,2.0,1139.781
3.0,9.0,15.0,12.0,0.0,1.0,478.0,92.0,44.0,8.0,1844549575.0,0.63,1.0,589.0,0.55,1.0,1695345672.0,1078354801.0,53.0,1.0,615.0,1.0,23.0,3.0,218.0,0.71,9.0,221.009
2.0,10.0,15.0,12.0,1.0,0.0,431.0,81.0,94.0,2.0,1637938287.0,0.83,0.0,690.0,0.6,1.0,1843811899.0,2005850657.0,55.0,1.0,757.0,0.0,45.0,4.0,412.0,0.79,9.0,257.814
4.0,9.0,14.0,8.0,0.0,0.0,234.0,43.0,112.0,10.0,1811615480.0,0.58,0.0,932.0,0.79,0.0,1421203198.0,1081246392.0,59.0,0.0,909.0,1.0,27.0,2.0,458.0,0.78,2.0,299.276
2.0,16.0,10.0,11.0,1.0,1.0,302.0,122.0,126.0,8.0,1513265205.0,0.6,0.0,951.0,0.74,1.0,1081925815.0,2004038573.0,52.0,1.0,607.0,0.0,36.0,2.0,175.0,0.82,10.0,281.065
3.0,12.0,16.0,43.0,0.0,1.0,245.0,42.0,115.0,4.0,1767608260.0,0.64,0.0,812.0,0.77,0.0,1198687336.0,1357171358.0,52.0,1.0,930.0,0.0,44.0,3.0,434.0,0.59,4.0,244.341
2.0,14.0,13.0,15.0,0.0,1.0,489.0,41.0,33.0,2.0,1145430250.0,0.65,0.0,965.0,0.83,1.0,1626978552.0,2020996848.0,53.0,0.0,878.0,0.0,36.0,2.0,496.0,0.77,5.0,246.463
2.0,14.0,15.0,54.0,0.0,1.0,279.0,110.0,121.0,8.0,1298196878.0,0.88,0.0,976.0,0.54,0.0,1784850774.0,2110511152.0,49.0,1.0,734.0,0.0,16.0,2.0,106.0,0.59,4.0,290.799
2.0,8.0,16.0,59.0,0.0,0.0,328.0,46.0,38.0,1.0,1081336628.0,0.89,0.0,772.0,0.79,1.0,1322715621.0,1700321821.0,71.0,0.0,867.0,0.0,28.0,5.0,418.0,0.76,8.0,289.079
3.0,12.0,10.0,52.0,1.0,1.0,391.0,104.0,96.0,6.0,1359430117.0,0.83,1.0,607.0,0.51,1.0,1458716530.0,2066637229.0,45.0,1.0,713.0,1.0,31.0,5.0,471.0,0.82,9.0,263.586
2.0,11.0,10.0,29.0,0.0,0.0,406.0,41.0,59.0,8.0,1522283989.0,0.83,0.0,770.0,0.81,0.0,1479213135.0,1293534921.0,70.0,0.0,878.0,0.0,44.0,5.0,363.0,0.76,5.0,329.871
4.0,12.0,13.0,7.0,1.0,0.0,345.0,127.0,101.0,10.0,1449093102.0,0.81,0.0,553.0,0.53,0.0,1875185785.0,1327157623.0,42.0,0.0,636.0,1.0,45.0,5.0,470.0,0.71,5.0,256.532
3.0,13.0,12.0,15.0,0.0,0.0,458.0,39.0,78.0,6.0,1974647462.0,0.62,0.0,629.0,0.61,0.0,1611762117.0,2060697677.0,62.0,1.0,846.0,1.0,34.0,3.0,384.0,0.53,1.0,248.399
3.0,16.0,12.0,14.0,1.0,1.0,269.0,76.0,94.0,9.0,1559617299.0,0.62,1.0,693.0,0.72,0.0,1807339805.0,2143566691.0,34.0,1.0,946.0,1.0,32.0,1.0,328.0,0.76,7.0,257.372
2.0,9.0,8.0,63.0,0.0,1.0,286.0,34.0,76.0,1.0,2106375012.0,0.55,0.0,552.0,0.66,0.0,1415081949.0,1265016471.0,37.0,1.0,680.0,1.0,17.0,2.0,228.0,0.71,8.0,269.628
3.0,14.0,14.0,18.0,0.0,0.0,493.0,104.0,76.0,7.0,2105755541.0,0.77,1.0,808.0,0.8,1.0,1633567009.0,1820083951.0,32.0,1.0,577.0,1.0,42.0,4.0,312.0,0.61,8.0,255.502
3.0,13.0,10.0,29.0,0.0,0.0,399.0,73.0,86.0,9.0,1288877432.0,0.8,1.0,956.0,0.88,1.0,1991172943.0,1631123800.0,48.0,1.0,654.0,1.0,32.0,5.0,355.0,0.84,1.0,353.508
3.0,10.0,14.0,41.0,1.0,1.0,258.0,88.0,67.0,3.0,1294367880.0,0.9,0.0,834.0,0.59,1.0,1659212624.0,1810885804.0,24.0,0.0,764.0,1.0,45.0,5.0,256.0,0.66,7.0,219.901
4.0,10.0,13.0,37.0,1.0,1.0,426.0,113.0,52.0,9.0,1686091635.0,0.82,1.0,527.0,0.9,0.0,1075217821.0,1591311849.0,27.0,1.0,634.0,1.0,32.0,1.0,445.0,0.76,6.0,504.291
2.0,16.0,15.0,53.0,0.0,1.0,398.0,59.0,101.0,3.0,1453872142.0,0.87,1.0,894.0,0.53,1.0,1895012560.0,1254342991.0,43.0,0.0,945.0,0.0,40.0,5.0,430.0,0.64,5.0,248.677
3.0,14.0,11.0,33.0,0.0,1.0,433.0,120.0,122.0,6.0,2138008075.0,0.65,0.0,755.0,0.51,1.0,1614234538.0,1838851873.0,45.0,0.0,535.0,0.0,31.0,5.0,424.0,0.58,6.0,394.847
4.0,11.0,13.0,28.0,0.0,0.0,203.0,37.0,49.0,2.0,2046074131.0,0.64,0.0,523.0,0.82,1.0,1229456771.0,1530836559.0,69.0,0.0,760.0,0.0,25.0,2.0,491.0,0.74,2.0,254.323
2.0,16.0,16.0,22.0,1.0,1.0,451.0,112.0,66.0,5.0,1730036138.0,0.79,1.0,517.0,0.66,1.0,1423272776.0,1701768980.0,59.0,1.0,700.0,1.0,25.0,1.0,437.0,0.71,1.0,231.309
4.0,14.0,13.0,29.0,0.0,1.0,374.0,49.0,54.0,7.0,2056034953.0,0.63,0.0,633.0,0.65,0.0,1518492883.0,1722776546.0,44.0,0.0,546.0,1.0,41.0,5.0,409.0,0.88,3.0,272.517
4.0,13.0,12.0,18.0,0.0,1.0,455.0,68.0,39.0,9.0,2081760180.0,0.77,1.0,703.0,0.52,1.0,1805142294.0,1535800169.0,57.0,1.0,975.0,1.0,44.0,5.0,386.0,0.88,2.0,262.586
3.0,16.0,8.0,20.0,0.0,0.0,264.0,127.0,37.0,6.0,1606690150.0,0.89,1.0,1022.0,0.86,1.0,1711424587.0,1149042091.0,49.0,0.0,650.0,0.0,28.0,4.0,135.0,0.68,8.0,377.177
4.0,16.0,15.0,16.0,0.0,0.0,356.0,67.0,100.0,10.0,1881335116.0,0.59,1.0,533.0,0.75,0.0,1453329045.0,1452521646.0,27.0,1.0,758.0,0.0,21.0,4.0,408.0,0.83,4.0,242.965
3.0,13.0,11.0,4.0,0.0,0.0,288.0,68.0,71.0,1.0,1691913263.0,0.55,1.0,994.0,0.79,0.0,1226815341.0,1780678491.0,30.0,1.0,827.0,0.0,27.0,3.0,392.0,0.71,1.0,291.761
2.0,11.0,10.0,4.0,1.0,1.0,431.0,114.0,102.0,2.0,1542346434.0,0.75,0.0,883.0,0.9,1.0,1638216563.0,1640577857.0,56.0,1.0,680.0,1.0,25.0,5.0,305.0,0.68,2.0,286.706
4.0,15.0,16.0,6.0,1.0,1.0,379.0,33.0,72.0,6.0,1090813294.0,0.72,0.0,773.0,0.74,1.0,1315497251.0,1569821108.0,32.0,0.0,756.0,1.0,19.0,4.0,238.0,0.54,6.0,236.505
3.0,9.0,8.0,47.0,1.0,0.0,218.0,105.0,57.0,3.0,2113368714.0,0.57,0.0,773.0,0.8,0.0,1335282204.0,1864993419.0,67.0,1.0,971.0,1.0,46.0,4.0,416.0,0.73,4.0,290.482
4.0,10.0,9.0,6.0,1.0,0.0,364.0,50.0,106.0,6.0,1461785277.0,0.53,0.0,709.0,0.79,1.0,1999332418.0,1971112954.0,36.0,1.0,699.0,0.0,29.0,4.0,329.0,0.6,2.0,734.377
2.0,8.0,12.0,14.0,1.0,0.0,469.0,53.0,35.0,8.0,1903587901.0,0.86,0.0,991.0,0.89,1.0,1534626349.0,1520995569.0,41.0,0.0,685.0,1.0,39.0,2.0,133.0,0.59,10.0,235.355
4.0,14.0,16.0,34.0,0.0,1.0,398.0,88.0,48.0,2.0,1957734260.0,0.53,0.0,655.0,0.81,0.0,2141847233.0,1654924314.0,45.0,1.0,716.0,1.0,37.0,4.0,129.0,0.55,3.0,224.303
4.0,11.0,15.0,35.0,0.0,0.0,397.0,100.0,96.0,2.0,1628327627.0,0.77,1.0,521.0,0.61,0.0,2035334609.0,1176913624.0,31.0,1.0,595.0,1.0,24.0,2.0,217.0,0.59,9.0,234.195
4.0,15.0,9.0,17.0,0.0,1.0,306.0,73.0,84.0,7.0,2068951725.0,0.83,1.0,734.0,0.83,1.0,2062315270.0,1323280491.0,38.0,0.0,979.0,0.0,31.0,3.0,474.0,0.72,4.0,466.754
3.0,15.0,9.0,57.0,1.0,1.0,471.0,108.0,119.0,1.0,1936383046.0,0.5,0.0,744.0,0.75,1.0,1993975907.0,1195716181.0,47.0,0.0,609.0,1.0,32.0,5.0,494.0,0.57,9.0,285.954
2.0,13.0,10.0,21.0,1.0,1.0,410.0,87.0,61.0,2.0,1556469240.0,0.68,1.0,655.0,0.87,0.0,1819389259.0,2100705898.0,29.0,0.0,510.0,1.0,27.0,3.0,193.0,0.65,10.0,254.962
4.0,10.0,10.0,57.0,0.0,0.0,235.0,33.0,94.0,4.0,1817917041.0,0.8,1.0,554.0,0.7,0.0,1779320073.0,2028159633.0,67.0,0.0,573.0,0.0,46.0,5.0,312.0,0.66,3.0,483.281
2.0,14.0,14.0,46.0,0.0,1.0,354.0,61.0,70.0,6.0,1214665885.0,0.5,0.0,685.0,0.72,1.0,1363700219.0,1581245315.0,64.0,1.0,804.0,1.0,30.0,4.0,345.0,0.85,5.0,244.117
4.0,16.0,9.0,18.0,0.0,1.0,418.0,61.0,72.0,8.0,1767822055.0,0.63,1.0,786.0,0.86,1.0,2052153739.0,1995446115.0,50.0,0.0,607.0,1.0,30.0,3.0,270.0,0.54,9.0,458.185
2.0,10.0,15.0,31.0,0.0,0.0,425.0,94.0,78.0,3.0,1540866317.0,0.62,0.0,781.0,0.7,1.0,1884724223.0,1785988569.0,63.0,1.0,901.0,0.0,39.0,5.0,140.0,0.71,3.0,252.712
4.0,16.0,11.0,45.0,1.0,1.0,287.0,57.0,92.0,5.0,1199178748.0,0.59,0.0,1022.0,0.59,0.0,2052839501.0,1245455907.0,44.0,1.0,574.0,0.0,25.0,5.0,292.0,0.62,5.0,410.799
2.0,10.0,9.0,26.0,1.0,0.0,326.0,80.0,69.0,10.0,1431025796.0,0.84,1.0,904.0,0.68,1.0,1379175335.0,1962931597.0,46.0,1.0,575.0,1.0,27.0,1.0,487.0,0.75,1.0,467.888
4.0,10.0,14.0,55.0,0.0,0.0,260.0,68.0,113.0,9.0,1209688566.0,0.83,1.0,884.0,0.8,1.0,1420389064.0,1436056852.0,59.0,0.0,608.0,0.0,43.0,5.0,230.0,0.69,7.0,226.423
3.0,8.0,14.0,62.0,1.0,1.0,391.0,108.0,68.0,1.0,1136311486.0,0.52,0.0,759.0,0.71,1.0,1998418980.0,1825350345.0,72.0,0.0,920.0,1.0,23.0,2.0,470.0,0.78,6.0,226.808
3.0,11.0,14.0,12.0,1.0,1.0,471.0,60.0,55.0,8.0,1509835613.0,0.6,1.0,859.0,0.78,1.0,1834677073.0,1229553831.0,51.0,1.0,526.0,1.0,18.0,1.0,458.0,0.58,5.0,369.439
3.0,12.0,15.0,45.0,0.0,0.0,500.0,56.0,122.0,2.0,1845166959.0,0.61,0.0,571.0,0.5,1.0,2033660356.0,1583582235.0,58.0,1.0,634.0,1.0,20.0,5.0,149.0,0.62,1.0,212.522
3.0,16.0,13.0,6.0,0.0,0.0,377.0,45.0,83.0,8.0,1795772977.0,0.72,1.0,678.0,0.85,0.0,1734917148.0,1429946646.0,59.0,1.0,634.0,0.0,26.0,2.0,474.0,0.86,3.0,1166.224
4.0,14.0,8.0,4.0,0.0,1.0,468.0,111.0,117.0,1.0,1537210253.0,0.7,1.0,706.0,0.57,0.0,1856980217.0,1595039501.0,59.0,0.0,868.0,0.0,41.0,3.0,303.0,0.68,7.0,631.296
3.0,13.0,15.0,52.0,1.0,0.0,497.0,122.0,40.0,4.0,2093819354.0,0.79,1.0,933.0,0.83,0.0,1362527575.0,1949743168.0,33.0,1.0,881.0,0.0,40.0,1.0,362.0,0.84,3.0,254.31
4.0,11.0,13.0,38.0,1.0,1.0,408.0,122.0,90.0,3.0,1543723263.0,0.7,1.0,850.0,0.52,1.0,1135771234.0,1842349622.0,65.0,0.0,928.0,1.0,23.0,5.0,464.0,0.67,4.0,731.607
4.0,12.0,16.0,14.0,1.0,0.0,249.0,121.0,117.0,5.0,1412213783.0,0.76,0.0,520.0,0.63,0.0,1245725893.0,1374611794.0,29.0,0.0,616.0,1.0,28.0,5.0,309.0,0.89,10.0,229.238
4.0,10.0,9.0,11.0,0.0,1.0,315.0,47.0,35.0,5.0,1604689097.0,0.87,1.0,621.0,0.62,1.0,1266770591.0,1083620206.0,64.0,0.0,541.0,1.0,22.0,3.0,383.0,0.59,10.0,526.803
2.0,8.0,15.0,58.0,0.0,1.0,450.0,54.0,127.0,1.0,1439759158.0,0.72,1.0,891.0,0.75,0.0,1136173181.0,1491153039.0,34.0,1.0,606.0,0.0,36.0,2.0,475.0,0.67,10.0,218.059
4.0,11.0,11.0,44.0,1.0,0.0,292.0,124.0,68.0,1.0,1118911837.0,0.62,0.0,574.0,0.76,1.0,1949617335.0,1600081385.0,65.0,1.0,857.0,0.0,36.0,4.0,417.0,0.69,3.0,771.705
4.0,16.0,14.0,46.0,1.0,1.0,365.0,79.0,56.0,6.0,1268690736.0,0.89,0.0,724.0,0.84,1.0,1610175277.0,1755484594.0,63.0,0.0,999.0,1.0,34.0,3.0,107.0,0.76,10.0,253.554
2.0,8.0,13.0,30.0,0.0,1.0,312.0,104.0,120.0,4.0,1611221844.0,0.63,0.0,669.0,0.62,1.0,1881599455.0,1428614754.0,34.0,0.0,942.0,0.0,26.0,1.0,178.0,0.65,10.0,312.987
3.0,11.0,8.0,56.0,0.0,1.0,471.0,43.0,81.0,9.0,1287297918.0,0.65,1.0,1003.0,0.54,1.0,1838672855.0,1391214983.0,55.0,1.0,922.0,1.0,24.0,2.0,164.0,0.68,5.0,399.694
4.0,11.0,13.0,27.0,0.0,0.0,274.0,71.0,86.0,1.0,1087424096.0,0.65,1.0,858.0,0.87,1.0,1466574410.0,1756104289.0,33.0,0.0,547.0,1.0,21.0,2.0,263.0,0.75,1.0,247.863
2.0,8.0,11.0,53.0,1.0,0.0,411.0,48.0,39.0,3.0,1158825578.0,0.69,0.0,924.0,0.76,0.0,1733988545.0,1809905420.0,72.0,1.0,578.0,0.0,33.0,4.0,331.0,0.78,2.0,503.307
