spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.broadcast.blockSize,spark.broadcast.checksum,spark.broadcast.compress,spark.default.parallelism,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.maxRemoteBlockSizeFetchToMem,spark.memory.fraction,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,spark.scheduler.mode,spark.scheduler.revive.interval,spark.shuffle.compress,spark.shuffle.file.buffer,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryFraction,spark.storage.memoryMapThreshold,runtime
3.0,4.0,7.0,22.0,0.0,1.0,304.0,90.0,63.0,10.0,1189075902.0,0.53,0.0,900.0,0.81,1.0,1907512597.0,1227857487.0,56.0,0.0,818.0,1.0,45.0,1.0,451.0,0.89,1.0,498.556
2.0,4.0,4.0,2.0,1.0,1.0,414.0,108.0,115.0,6.0,1962694800.0,0.67,1.0,644.0,0.7,1.0,1094878653.0,1873147380.0,36.0,0.0,942.0,0.0,41.0,1.0,485.0,0.82,9.0,309.189
2.0,5.0,4.0,23.0,0.0,1.0,436.0,88.0,108.0,9.0,2133118683.0,0.62,1.0,944.0,0.58,0.0,1135200172.0,1696327941.0,68.0,1.0,666.0,0.0,42.0,3.0,274.0,0.56,4.0,378.853
2.0,7.0,4.0,20.0,1.0,0.0,371.0,57.0,117.0,6.0,1225378047.0,0.6,1.0,670.0,0.55,1.0,1155674634.0,1290012771.0,72.0,1.0,658.0,0.0,21.0,4.0,134.0,0.83,5.0,252.686
3.0,5.0,8.0,54.0,1.0,1.0,276.0,120.0,36.0,2.0,1713535488.0,0.89,0.0,794.0,0.62,1.0,1076288784.0,1479536176.0,43.0,1.0,760.0,0.0,37.0,5.0,267.0,0.86,10.0,249.829
2.0,5.0,8.0,25.0,1.0,0.0,250.0,117.0,46.0,1.0,1171453680.0,0.89,0.0,586.0,0.64,1.0,1306209255.0,1696269546.0,27.0,0.0,963.0,0.0,19.0,3.0,357.0,0.64,3.0,390.935
4.0,8.0,5.0,54.0,1.0,0.0,433.0,43.0,35.0,4.0,1285498391.0,0.52,0.0,560.0,0.85,0.0,1556482929.0,1507382662.0,25.0,1.0,914.0,0.0,40.0,3.0,224.0,0.61,7.0,179.786
4.0,3.0,5.0,12.0,1.0,1.0,311.0,117.0,106.0,1.0,2043462820.0,0.61,0.0,910.0,0.63,0.0,1491451035.0,1295214793.0,28.0,0.0,967.0,1.0,43.0,3.0,344.0,0.85,3.0,231.382
1.0,8.0,2.0,63.0,1.0,0.0,377.0,117.0,52.0,10.0,1589335152.0,0.79,1.0,640.0,0.52,1.0,1541698682.0,1172503580.0,62.0,1.0,903.0,0.0,38.0,4.0,167.0,0.71,5.0,362.119
1.0,5.0,3.0,50.0,0.0,0.0,350.0,38.0,121.0,9.0,2065412418.0,0.62,1.0,964.0,0.88,1.0,1328733593.0,1861654785.0,27.0,1.0,956.0,1.0,20.0,1.0,242.0,0.56,1.0,545.417
1.0,7.0,7.0,17.0,1.0,1.0,417.0,39.0,78.0,3.0,1419918252.0,0.56,1.0,723.0,0.9,0.0,2085812919.0,1593961386.0,28.0,0.0,633.0,1.0,28.0,2.0,143.0,0.84,2.0,442.055
3.0,8.0,4.0,46.0,0.0,1.0,332.0,70.0,97.0,2.0,1457242023.0,0.84,0.0,750.0,0.51,0.0,1878385120.0,1364117896.0,51.0,0.0,989.0,1.0,40.0,2.0,143.0,0.53,1.0,280.481
1.0,5.0,5.0,19.0,0.0,0.0,491.0,57.0,34.0,2.0,1703942043.0,0.8,0.0,717.0,0.79,1.0,1188701160.0,1915733868.0,71.0,1.0,911.0,0.0,21.0,4.0,464.0,0.56,2.0,571.486
4.0,8.0,2.0,57.0,0.0,0.0,444.0,104.0,78.0,3.0,1340763407.0,0.71,0.0,607.0,0.63,1.0,1203069524.0,1565881657.0,27.0,0.0,790.0,0.0,26.0,2.0,167.0,0.71,3.0,258.138
2.0,6.0,5.0,64.0,0.0,1.0,395.0,112.0,92.0,8.0,1755913869.0,0.54,1.0,607.0,0.53,1.0,1515855779.0,1639794068.0,56.0,1.0,549.0,1.0,19.0,1.0,447.0,0.81,3.0,317.593
3.0,4.0,8.0,17.0,1.0,1.0,257.0,105.0,120.0,6.0,1942950985.0,0.77,0.0,556.0,0.84,1.0,2138485890.0,1309520542.0,72.0,0.0,657.0,0.0,38.0,2.0,425.0,0.86,3.0,306.57
1.0,7.0,4.0,51.0,1.0,1.0,482.0,114.0,119.0,6.0,1631773507.0,0.86,0.0,839.0,0.51,1.0,1545733195.0,1311147475.0,42.0,0.0,547.0,1.0,41.0,4.0,123.0,0.69,9.0,438.357
2.0,3.0,5.0,21.0,1.0,0.0,334.0,57.0,43.0,3.0,1323977801.0,0.52,1.0,866.0,0.62,1.0,1355290167.0,1637138520.0,69.0,1.0,797.0,1.0,19.0,1.0,488.0,0.74,9.0,427.016
4.0,2.0,2.0,26.0,1.0,0.0,229.0,60.0,125.0,10.0,1518385544.0,0.84,1.0,719.0,0.8,0.0,1163118628.0,2124602805.0,42.0,1.0,517.0,1.0,21.0,4.0,107.0,0.87,4.0,387.417
4.0,6.0,6.0,3.0,0.0,1.0,261.0,34.0,72.0,3.0,1991963463.0,0.6,1.0,555.0,0.66,0.0,2020762370.0,1550794676.0,60.0,0.0,950.0,0.0,34.0,1.0,275.0,0.81,4.0,198.91
3.0,3.0,5.0,35.0,0.0,0.0,414.0,107.0,124.0,5.0,2033433003.0,0.52,0.0,543.0,0.73,1.0,1836229685.0,1187696159.0,33.0,0.0,779.0,1.0,19.0,1.0,302.0,0.61,6.0,306.523
4.0,6.0,8.0,61.0,1.0,0.0,313.0,60.0,96.0,5.0,1250073350.0,0.79,1.0,728.0,0.64,1.0,2011226049.0,1217082661.0,37.0,0.0,833.0,1.0,35.0,2.0,365.0,0.82,5.0,208.433
4.0,6.0,5.0,21.0,1.0,0.0,479.0,53.0,81.0,6.0,1103122612.0,0.82,0.0,713.0,0.66,0.0,1966249700.0,1663400261.0,30.0,0.0,696.0,0.0,24.0,4.0,322.0,0.6,1.0,1041.482
2.0,4.0,4.0,43.0,1.0,1.0,238.0,113.0,46.0,5.0,1667087434.0,0.75,0.0,931.0,0.77,0.0,1679317428.0,1834206056.0,45.0,0.0,729.0,1.0,44.0,4.0,265.0,0.61,7.0,643.684
1.0,3.0,2.0,25.0,0.0,0.0,487.0,104.0,32.0,1.0,1862485376.0,0.82,1.0,705.0,0.67,0.0,1431920787.0,1253029423.0,29.0,0.0,902.0,0.0,23.0,1.0,360.0,0.71,5.0,669.056
3.0,7.0,4.0,16.0,0.0,0.0,350.0,81.0,87.0,2.0,1446673669.0,0.73,0.0,718.0,0.71,0.0,1997160883.0,1487152573.0,61.0,1.0,643.0,0.0,19.0,1.0,211.0,0.78,2.0,215.085
4.0,3.0,8.0,10.0,0.0,0.0,275.0,57.0,122.0,4.0,1512130964.0,0.55,0.0,884.0,0.89,1.0,1469833076.0,1170455402.0,41.0,1.0,984.0,1.0,35.0,2.0,234.0,0.61,6.0,413.114
3.0,7.0,8.0,11.0,0.0,0.0,355.0,50.0,92.0,9.0,1657048703.0,0.6,0.0,821.0,0.87,0.0,1327959832.0,1167662112.0,58.0,1.0,670.0,1.0,31.0,4.0,383.0,0.8,3.0,219.713
1.0,3.0,6.0,61.0,0.0,1.0,485.0,104.0,113.0,1.0,1398382099.0,0.81,0.0,716.0,0.56,1.0,1357884842.0,1857628988.0,47.0,1.0,506.0,1.0,18.0,5.0,152.0,0.57,9.0,724.256
1.0,6.0,2.0,63.0,1.0,1.0,360.0,52.0,102.0,5.0,1710903112.0,0.8,1.0,668.0,0.79,1.0,1341344218.0,1902652461.0,45.0,0.0,572.0,1.0,46.0,5.0,493.0,0.61,5.0,575.975
4.0,2.0,4.0,62.0,0.0,1.0,419.0,103.0,43.0,8.0,1357046016.0,0.78,0.0,772.0,0.75,0.0,2132690760.0,2145697300.0,59.0,1.0,770.0,1.0,29.0,4.0,199.0,0.85,3.0,403.876
4.0,6.0,8.0,31.0,1.0,0.0,442.0,97.0,103.0,9.0,1755990417.0,0.74,0.0,625.0,0.58,1.0,1456050543.0,1737484278.0,52.0,1.0,526.0,0.0,44.0,2.0,498.0,0.53,2.0,209.811
2.0,7.0,2.0,11.0,1.0,1.0,286.0,76.0,72.0,4.0,1289245900.0,0.54,1.0,672.0,0.65,1.0,1644676322.0,1264691597.0,53.0,1.0,871.0,0.0,27.0,3.0,261.0,0.51,9.0,305.204
3.0,3.0,3.0,56.0,1.0,0.0,262.0,108.0,54.0,4.0,1947003648.0,0.88,1.0,597.0,0.89,0.0,1207963801.0,1453912273.0,44.0,1.0,664.0,0.0,33.0,5.0,149.0,0.53,6.0,294.214
3.0,5.0,8.0,51.0,1.0,1.0,287.0,91.0,41.0,1.0,1744823113.0,0.54,0.0,534.0,0.78,0.0,1329179060.0,1861159082.0,44.0,1.0,835.0,0.0,43.0,1.0,472.0,0.51,10.0,249.335
4.0,5.0,5.0,16.0,1.0,0.0,479.0,48.0,105.0,10.0,1539038811.0,0.79,1.0,814.0,0.75,0.0,1400429543.0,1803652229.0,60.0,0.0,650.0,1.0,29.0,3.0,218.0,0.7,2.0,266.645
2.0,4.0,6.0,43.0,0.0,1.0,377.0,100.0,42.0,8.0,1626799206.0,0.77,0.0,586.0,0.66,0.0,2124532214.0,1843766030.0,29.0,1.0,955.0,0.0,40.0,1.0,358.0,0.87,8.0,376.452
1.0,7.0,2.0,51.0,0.0,1.0,400.0,110.0,126.0,9.0,1077885845.0,0.7,1.0,801.0,0.57,1.0,1626141560.0,1901649390.0,36.0,0.0,671.0,0.0,33.0,2.0,160.0,0.87,6.0,425.717
3.0,5.0,8.0,57.0,0.0,1.0,247.0,45.0,93.0,8.0,2009490404.0,0.87,0.0,855.0,0.88,1.0,1951837088.0,1164693471.0,59.0,0.0,737.0,1.0,31.0,1.0,234.0,0.83,1.0,247.044
1.0,8.0,2.0,9.0,0.0,0.0,289.0,71.0,84.0,3.0,2103257284.0,0.53,0.0,997.0,0.74,1.0,1571220514.0,1834363214.0,35.0,1.0,871.0,1.0,45.0,3.0,433.0,0.84,1.0,979.087
2.0,4.0,5.0,59.0,1.0,1.0,488.0,94.0,109.0,2.0,1103440737.0,0.59,1.0,981.0,0.85,1.0,1536012273.0,2057066732.0,49.0,0.0,526.0,0.0,45.0,3.0,423.0,0.52,7.0,527.841
1.0,2.0,8.0,19.0,1.0,0.0,251.0,43.0,125.0,4.0,1314444282.0,0.69,0.0,858.0,0.87,1.0,1412035012.0,1097367146.0,35.0,1.0,738.0,0.0,30.0,1.0,368.0,0.8,10.0,989.788
3.0,2.0,2.0,41.0,0.0,1.0,459.0,128.0,108.0,2.0,1232361456.0,0.63,1.0,660.0,0.72,0.0,1433569745.0,1250226525.0,33.0,1.0,627.0,0.0,28.0,3.0,443.0,0.54,3.0,447.371
3.0,6.0,7.0,19.0,1.0,0.0,475.0,44.0,122.0,9.0,1251703411.0,0.51,0.0,987.0,0.6,1.0,2081952988.0,1473239825.0,63.0,0.0,690.0,0.0,48.0,4.0,207.0,0.89,4.0,250.49
3.0,2.0,6.0,45.0,0.0,1.0,240.0,117.0,54.0,6.0,1658007279.0,0.63,0.0,1008.0,0.64,1.0,1766423835.0,1343808844.0,46.0,0.0,651.0,1.0,39.0,1.0,115.0,0.52,3.0,488.107
3.0,7.0,6.0,52.0,0.0,0.0,239.0,50.0,76.0,10.0,1910543883.0,0.75,0.0,512.0,0.62,1.0,1435656264.0,1670566851.0,70.0,0.0,911.0,1.0,22.0,4.0,288.0,0.65,2.0,217.98
2.0,2.0,6.0,14.0,1.0,1.0,300.0,106.0,94.0,4.0,1671936072.0,0.71,1.0,860.0,0.86,0.0,1207197431.0,1163273563.0,50.0,0.0,990.0,0.0,43.0,3.0,130.0,0.6,6.0,568.266
2.0,4.0,3.0,34.0,0.0,0.0,430.0,45.0,117.0,9.0,2071721846.0,0.83,1.0,805.0,0.6,0.0,1978848286.0,1957077238.0,42.0,0.0,678.0,1.0,48.0,5.0,400.0,0.83,7.0,408.193
2.0,5.0,2.0,46.0,0.0,0.0,427.0,35.0,62.0,3.0,1764771460.0,0.75,0.0,1004.0,0.8,1.0,1773881125.0,1495383039.0,49.0,1.0,816.0,1.0,47.0,4.0,250.0,0.77,3.0,591.754
1.0,8.0,3.0,4.0,1.0,1.0,459.0,51.0,43.0,9.0,1077154489.0,0.54,1.0,713.0,0.69,0.0,1201709764.0,1487198644.0,65.0,0.0,834.0,0.0,26.0,3.0,303.0,0.81,5.0,368.675
1.0,2.0,6.0,62.0,0.0,0.0,240.0,122.0,64.0,7.0,1217386981.0,0.86,0.0,988.0,0.86,1.0,1887976327.0,1735375821.0,47.0,0.0,873.0,0.0,32.0,4.0,134.0,0.89,10.0,983.261
3.0,8.0,2.0,59.0,1.0,0.0,463.0,76.0,72.0,3.0,1598493529.0,0.8,0.0,914.0,0.73,0.0,1395554427.0,1311391509.0,57.0,0.0,804.0,1.0,46.0,3.0,240.0,0.55,3.0,267.27
4.0,8.0,5.0,35.0,0.0,1.0,301.0,57.0,125.0,6.0,1883112728.0,0.76,1.0,778.0,0.87,0.0,1453536135.0,1402625814.0,61.0,0.0,888.0,0.0,46.0,1.0,120.0,0.73,10.0,177.001
4.0,5.0,5.0,7.0,1.0,1.0,399.0,54.0,105.0,7.0,1470404963.0,0.6,0.0,677.0,0.68,1.0,1681437671.0,1703833747.0,33.0,0.0,920.0,0.0,22.0,4.0,158.0,0.84,6.0,159.837
1.0,2.0,6.0,35.0,0.0,1.0,362.0,34.0,79.0,1.0,1327860116.0,0.84,1.0,580.0,0.51,0.0,1828118182.0,1601190114.0,59.0,1.0,862.0,1.0,30.0,3.0,320.0,0.69,7.0,1015.634
2.0,8.0,3.0,26.0,1.0,1.0,421.0,118.0,97.0,1.0,1149897720.0,0.87,0.0,640.0,0.55,0.0,1865063995.0,1342918318.0,58.0,1.0,687.0,1.0,33.0,3.0,396.0,0.59,1.0,277.319
3.0,6.0,4.0,26.0,0.0,1.0,364.0,127.0,58.0,8.0,1857041113.0,0.77,0.0,930.0,0.58,1.0,1533530494.0,1216318948.0,41.0,1.0,650.0,1.0,41.0,1.0,133.0,0.85,4.0,253.828
4.0,4.0,4.0,64.0,0.0,0.0,273.0,40.0,65.0,2.0,1891293054.0,0.52,0.0,627.0,0.68,0.0,1847088322.0,2105152143.0,35.0,0.0,637.0,1.0,27.0,1.0,238.0,0.54,4.0,257.673
4.0,4.0,3.0,17.0,0.0,0.0,446.0,55.0,120.0,6.0,1638878138.0,0.5,1.0,787.0,0.85,1.0,1438221657.0,1655671465.0,46.0,0.0,659.0,1.0,46.0,1.0,209.0,0.53,5.0,270.089
1.0,6.0,6.0,36.0,1.0,0.0,212.0,94.0,76.0,5.0,1317817909.0,0.8,1.0,641.0,0.63,0.0,1370169669.0,1576186204.0,29.0,1.0,585.0,1.0,20.0,4.0,348.0,0.52,2.0,426.013
4.0,8.0,5.0,35.0,1.0,1.0,340.0,47.0,107.0,3.0,2072290031.0,0.73,1.0,739.0,0.81,0.0,1273093113.0,1647518564.0,62.0,1.0,562.0,1.0,40.0,1.0,396.0,0.62,9.0,227.016
4.0,5.0,7.0,35.0,1.0,1.0,211.0,49.0,102.0,10.0,1705717496.0,0.64,1.0,533.0,0.9,0.0,1279171054.0,1431684946.0,25.0,1.0,717.0,1.0,39.0,4.0,264.0,0.63,8.0,261.453
3.0,4.0,4.0,58.0,1.0,1.0,335.0,121.0,39.0,8.0,1636211721.0,0.66,0.0,945.0,0.68,1.0,1833915590.0,1248808213.0,60.0,0.0,968.0,0.0,20.0,1.0,159.0,0.61,2.0,292.795
4.0,3.0,4.0,39.0,0.0,0.0,306.0,34.0,61.0,4.0,1747718816.0,0.7,0.0,754.0,0.72,1.0,2117028972.0,2034613265.0,59.0,1.0,714.0,0.0,23.0,2.0,484.0,0.6,5.0,239.275
4.0,6.0,5.0,53.0,0.0,1.0,204.0,55.0,54.0,10.0,1156611788.0,0.79,0.0,671.0,0.79,1.0,1223589034.0,1546831568.0,40.0,0.0,546.0,1.0,38.0,2.0,377.0,0.74,8.0,211.218
2.0,8.0,2.0,13.0,0.0,0.0,224.0,68.0,35.0,4.0,1910307537.0,0.65,1.0,591.0,0.9,0.0,1921463167.0,2083088354.0,64.0,0.0,664.0,1.0,18.0,2.0,438.0,0.72,4.0,256.84
1.0,5.0,2.0,19.0,0.0,1.0,324.0,84.0,94.0,2.0,1239668233.0,0.63,0.0,1013.0,0.56,0.0,1241009114.0,2110501334.0,30.0,1.0,955.0,0.0,31.0,3.0,196.0,0.72,1.0,427.016
1.0,7.0,2.0,18.0,0.0,0.0,253.0,93.0,82.0,5.0,1453874850.0,0.85,1.0,633.0,0.81,1.0,1396695589.0,1536404353.0,27.0,1.0,949.0,0.0,28.0,3.0,235.0,0.54,2.0,363.767
4.0,6.0,7.0,61.0,1.0,1.0,361.0,124.0,125.0,6.0,1828012386.0,0.81,0.0,819.0,0.74,0.0,1280482384.0,2127227388.0,66.0,0.0,634.0,1.0,43.0,2.0,240.0,0.52,4.0,215.826
4.0,3.0,2.0,20.0,1.0,1.0,267.0,119.0,46.0,7.0,1803313295.0,0.84,0.0,860.0,0.74,1.0,1383594439.0,1873196842.0,34.0,1.0,578.0,0.0,32.0,2.0,277.0,0.51,9.0,277.049
1.0,4.0,3.0,41.0,1.0,1.0,373.0,45.0,76.0,6.0,1362163809.0,0.66,0.0,649.0,0.66,0.0,1256186065.0,1156850045.0,43.0,0.0,877.0,0.0,43.0,1.0,159.0,0.71,10.0,522.577
4.0,8.0,5.0,18.0,1.0,1.0,375.0,106.0,58.0,9.0,1394773075.0,0.58,0.0,611.0,0.72,0.0,1209318850.0,1481327381.0,51.0,0.0,946.0,0.0,44.0,5.0,468.0,0.78,2.0,174.847
1.0,8.0,2.0,25.0,1.0,1.0,331.0,109.0,107.0,1.0,1655255876.0,0.81,1.0,581.0,0.9,1.0,1221515857.0,1112768211.0,61.0,0.0,573.0,1.0,38.0,1.0,390.0,0.65,3.0,370.629
1.0,4.0,8.0,47.0,0.0,0.0,204.0,33.0,111.0,4.0,2119074685.0,0.8,0.0,817.0,0.6,0.0,1082183775.0,1326025704.0,24.0,0.0,759.0,0.0,21.0,1.0,221.0,0.51,5.0,523.011
2.0,8.0,3.0,49.0,0.0,1.0,466.0,95.0,54.0,3.0,2088766891.0,0.77,0.0,755.0,0.72,0.0,1734834962.0,2089499726.0,46.0,0.0,969.0,1.0,27.0,2.0,130.0,0.77,4.0,271.883
1.0,5.0,8.0,57.0,0.0,0.0,315.0,56.0,67.0,6.0,1105018374.0,0.7,0.0,606.0,0.85,0.0,1393217181.0,1223553825.0,43.0,1.0,761.0,0.0,20.0,3.0,312.0,0.89,5.0,528.94
2.0,6.0,3.0,33.0,0.0,0.0,434.0,39.0,44.0,9.0,1615176394.0,0.79,0.0,651.0,0.51,0.0,1255554662.0,1888991860.0,69.0,0.0,994.0,0.0,16.0,3.0,108.0,0.5,6.0,314.427
4.0,7.0,4.0,9.0,0.0,1.0,377.0,111.0,113.0,4.0,1723206498.0,0.72,0.0,551.0,0.56,1.0,1145259904.0,2103599376.0,62.0,1.0,890.0,1.0,25.0,1.0,310.0,0.62,8.0,270.433
1.0,3.0,8.0,57.0,1.0,0.0,271.0,52.0,41.0,7.0,1152640400.0,0.59,0.0,583.0,0.55,0.0,1216019310.0,1336833077.0,68.0,0.0,878.0,0.0,18.0,5.0,384.0,0.63,1.0,688.069
3.0,7.0,8.0,7.0,1.0,0.0,306.0,80.0,59.0,5.0,1434589780.0,0.78,0.0,719.0,0.88,0.0,1257564949.0,2060404977.0,53.0,0.0,648.0,1.0,45.0,4.0,143.0,0.76,1.0,260.899
2.0,8.0,5.0,34.0,1.0,1.0,249.0,103.0,64.0,5.0,1742782750.0,0.53,1.0,893.0,0.61,0.0,1266745170.0,1101950904.0,55.0,0.0,727.0,1.0,36.0,1.0,174.0,0.69,6.0,270.297
4.0,6.0,3.0,17.0,0.0,1.0,208.0,121.0,41.0,6.0,1237233179.0,0.75,1.0,970.0,0.59,1.0,2035327545.0,1828904226.0,57.0,0.0,651.0,1.0,29.0,5.0,333.0,0.64,8.0,208.057
4.0,2.0,8.0,60.0,0.0,1.0,240.0,33.0,47.0,5.0,2055961705.0,0.61,1.0,615.0,0.66,0.0,1716419250.0,1373731994.0,63.0,0.0,665.0,1.0,18.0,4.0,211.0,0.89,6.0,396.16
3.0,6.0,4.0,52.0,0.0,0.0,422.0,43.0,97.0,2.0,1226901793.0,0.68,0.0,718.0,0.85,1.0,2018203276.0,1897982465.0,37.0,0.0,728.0,0.0,42.0,4.0,301.0,0.88,7.0,251.005
1.0,6.0,8.0,7.0,0.0,1.0,227.0,61.0,74.0,7.0,2032520451.0,0.57,1.0,1002.0,0.61,1.0,1883806212.0,1975726848.0,27.0,1.0,541.0,1.0,26.0,5.0,142.0,0.5,8.0,430.878
2.0,5.0,2.0,14.0,1.0,0.0,406.0,36.0,38.0,9.0,1197894634.0,0.79,1.0,863.0,0.74,1.0,1283087526.0,1960100177.0,60.0,1.0,666.0,1.0,18.0,1.0,100.0,0.51,9.0,996.752
3.0,4.0,4.0,45.0,0.0,1.0,492.0,112.0,44.0,10.0,1645349343.0,0.64,1.0,991.0,0.81,0.0,1483741487.0,1839089637.0,69.0,1.0,508.0,1.0,30.0,3.0,205.0,0.68,10.0,319.445
4.0,7.0,2.0,54.0,1.0,0.0,203.0,125.0,73.0,4.0,1420241570.0,0.57,1.0,843.0,0.51,0.0,1463355866.0,1300784541.0,45.0,1.0,667.0,0.0,45.0,2.0,100.0,0.51,1.0,169.301
4.0,5.0,4.0,39.0,0.0,0.0,284.0,35.0,110.0,9.0,1892502488.0,0.53,0.0,781.0,0.72,1.0,1539804272.0,1376055302.0,69.0,0.0,699.0,1.0,48.0,5.0,313.0,0.67,4.0,421.265
3.0,2.0,5.0,42.0,0.0,1.0,451.0,34.0,64.0,7.0,1642286755.0,0.73,1.0,915.0,0.56,1.0,1307884226.0,1167814004.0,62.0,0.0,627.0,0.0,18.0,5.0,465.0,0.68,7.0,437.089
2.0,5.0,5.0,34.0,1.0,0.0,350.0,115.0,42.0,7.0,1967869473.0,0.63,1.0,733.0,0.55,1.0,2111548333.0,1434288841.0,51.0,0.0,884.0,0.0,37.0,2.0,367.0,0.53,3.0,292.017
2.0,2.0,7.0,48.0,0.0,1.0,411.0,36.0,73.0,9.0,2002549773.0,0.73,1.0,710.0,0.85,1.0,2080985882.0,1375278653.0,58.0,1.0,768.0,1.0,37.0,4.0,353.0,0.85,3.0,590.134
3.0,4.0,4.0,2.0,0.0,0.0,335.0,76.0,92.0,4.0,2042802104.0,0.78,1.0,518.0,0.57,0.0,1784243947.0,1209095222.0,60.0,0.0,567.0,1.0,26.0,1.0,113.0,0.72,6.0,318.153
4.0,5.0,4.0,10.0,0.0,0.0,403.0,95.0,115.0,6.0,1253472315.0,0.76,1.0,1012.0,0.89,0.0,1096277461.0,2075561136.0,63.0,0.0,777.0,0.0,37.0,2.0,216.0,0.65,2.0,198.323
2.0,5.0,6.0,21.0,0.0,1.0,382.0,67.0,79.0,6.0,2025818630.0,0.68,0.0,825.0,0.78,1.0,1767063172.0,1653355142.0,56.0,0.0,876.0,0.0,18.0,3.0,432.0,0.82,4.0,305.377
3.0,6.0,7.0,48.0,1.0,0.0,252.0,90.0,50.0,1.0,1969011536.0,0.57,1.0,603.0,0.58,1.0,1515681772.0,1612130562.0,28.0,1.0,958.0,0.0,39.0,1.0,237.0,0.89,1.0,240.988
3.0,2.0,6.0,23.0,1.0,1.0,341.0,73.0,102.0,1.0,2034977538.0,0.88,0.0,598.0,0.77,1.0,1657798509.0,1897610727.0,68.0,0.0,540.0,0.0,31.0,5.0,318.0,0.59,5.0,390.003
2.0,8.0,4.0,58.0,0.0,0.0,336.0,59.0,108.0,5.0,1893301630.0,0.58,0.0,993.0,0.56,1.0,1475372062.0,1962637649.0,59.0,0.0,749.0,1.0,47.0,3.0,404.0,0.59,6.0,276.563
2.0,5.0,3.0,52.0,0.0,0.0,245.0,127.0,128.0,7.0,1409208624.0,0.82,1.0,580.0,0.66,1.0,1334034826.0,1956585263.0,26.0,1.0,829.0,1.0,48.0,5.0,326.0,0.63,8.0,314.527
2.0,7.0,2.0,32.0,1.0,0.0,352.0,82.0,110.0,5.0,1459780059.0,0.59,0.0,633.0,0.55,1.0,1225145843.0,1212652737.0,48.0,1.0,798.0,1.0,26.0,1.0,162.0,0.87,1.0,272.597
2.0,8.0,3.0,25.0,0.0,0.0,341.0,76.0,104.0,9.0,1760923589.0,0.66,1.0,745.0,0.73,1.0,1655905360.0,1972240205.0,62.0,0.0,828.0,0.0,45.0,5.0,123.0,0.7,1.0,266.475
2.0,2.0,5.0,48.0,0.0,1.0,234.0,48.0,70.0,4.0,1926217458.0,0.8,0.0,654.0,0.78,1.0,1264853603.0,1883864017.0,64.0,1.0,922.0,1.0,47.0,4.0,192.0,0.55,10.0,580.206
1.0,4.0,2.0,29.0,0.0,0.0,204.0,62.0,115.0,1.0,1086421868.0,0.65,0.0,565.0,0.88,1.0,1666252705.0,1989418937.0,62.0,0.0,580.0,0.0,26.0,4.0,426.0,0.64,4.0,517.96
1.0,5.0,6.0,7.0,1.0,1.0,471.0,85.0,46.0,7.0,1249769733.0,0.84,0.0,545.0,0.89,1.0,2087318796.0,1606904735.0,42.0,0.0,807.0,1.0,23.0,3.0,170.0,0.74,2.0,566.214
1.0,8.0,5.0,14.0,0.0,1.0,245.0,44.0,119.0,8.0,1373678201.0,0.85,1.0,658.0,0.68,0.0,2122214633.0,1097202024.0,65.0,0.0,577.0,1.0,30.0,2.0,462.0,0.75,1.0,374.559
2.0,4.0,4.0,29.0,1.0,0.0,383.0,60.0,41.0,7.0,1798691985.0,0.51,1.0,987.0,0.8,1.0,1359772756.0,2054449850.0,47.0,0.0,723.0,0.0,48.0,5.0,486.0,0.85,6.0,429.463
4.0,3.0,3.0,57.0,1.0,1.0,309.0,72.0,50.0,3.0,1961569880.0,0.89,0.0,754.0,0.85,0.0,1639987248.0,1528833323.0,72.0,1.0,712.0,0.0,44.0,5.0,266.0,0.8,1.0,240.148
3.0,7.0,8.0,26.0,1.0,0.0,451.0,70.0,127.0,8.0,1949897452.0,0.77,1.0,927.0,0.83,0.0,1113607350.0,2080867827.0,65.0,0.0,504.0,1.0,47.0,2.0,206.0,0.51,6.0,259.513
3.0,4.0,3.0,22.0,0.0,1.0,336.0,92.0,74.0,10.0,1423538905.0,0.87,1.0,792.0,0.59,1.0,1409443889.0,2038121012.0,45.0,0.0,738.0,0.0,29.0,4.0,343.0,0.53,3.0,543.969
4.0,5.0,6.0,31.0,0.0,1.0,488.0,59.0,51.0,2.0,1845217379.0,0.67,1.0,874.0,0.58,1.0,1783152470.0,1456160130.0,25.0,1.0,594.0,0.0,20.0,1.0,223.0,0.82,6.0,195.623
2.0,6.0,7.0,15.0,1.0,0.0,292.0,91.0,128.0,8.0,1301189661.0,0.62,1.0,652.0,0.52,1.0,1304357303.0,1163808825.0,70.0,1.0,586.0,0.0,36.0,5.0,171.0,0.61,4.0,310.8
4.0,5.0,6.0,57.0,1.0,1.0,341.0,43.0,43.0,9.0,1142667409.0,0.78,0.0,785.0,0.83,0.0,1456024529.0,1803783107.0,36.0,1.0,612.0,0.0,36.0,1.0,221.0,0.89,7.0,157.146
